event_id,trial,feature,maximum_relative_discrepancy
EDR018,73,J_perpendicular_fraction,3.332026152474998e-15
EDR018,73,Q,5.164475236466609e-11
EDR018,73,pressure_anisotropy,2.862327230933571e-13
EDR018,73,pressure_deviatoric_fraction,1.3084455913017551e-14
EDR018,73,eigenvalue_min_max_ratio,1.5173629722529772e-15
EDR018,73,eigenvalue_mid_max_ratio,1.3628974829292084e-15
EDR018,73,electron_beta,7.374440689286534e-16
EDR018,73,thermal_current_fraction,6.192035023112621e-16
EDR018,74,D_e_normalized,1.7219482422039131e-13
EDR018,74,D_e_normalized_abs,1.7219482422039131e-13
EDR018,74,E_prime_normalized,1.4611142008603138e-15
EDR018,74,E_parallel_fraction,2.0299006902089574e-14
EDR018,74,J_parallel_fraction,8.542290865422029e-15
EDR018,74,J_parallel_fraction_abs,8.542290865422029e-15
EDR018,74,J_perpendicular_fraction,3.615403384485029e-15
EDR018,74,Q,3.527145837170026e-11
EDR018,74,pressure_anisotropy,1.0413013321823987e-13
EDR018,74,pressure_deviatoric_fraction,1.1736024133608993e-14
EDR018,74,eigenvalue_min_max_ratio,1.4691841745770157e-15
EDR018,74,eigenvalue_mid_max_ratio,1.6104166442287229e-15
EDR018,74,electron_beta,7.643331484185793e-16
EDR018,74,thermal_current_fraction,6.478194378673276e-16
EDR018,75,D_e_normalized,6.302939336047985e-13
EDR018,75,D_e_normalized_abs,6.302939336047985e-13
EDR018,75,E_prime_normalized,6.4127566390192324e-15
EDR018,75,E_parallel_fraction,2.6700270986548324e-13
EDR018,75,J_parallel_fraction,9.355842376414603e-15
EDR018,75,J_parallel_fraction_abs,9.355842376414603e-15
EDR018,75,J_perpendicular_fraction,4.3765409391134534e-15
EDR018,75,Q,5.164475236466609e-11
EDR018,75,pressure_anisotropy,2.8623272309343905e-13
EDR018,75,pressure_deviatoric_fraction,3.540046623908203e-14
EDR018,75,eigenvalue_min_max_ratio,2.20559501696451e-15
EDR018,75,eigenvalue_mid_max_ratio,1.451355868648488e-15
EDR018,75,electron_beta,7.002061043751171e-16
EDR018,75,thermal_current_fraction,1.0114550177327068e-15
EDR018,76,D_e_normalized,1.0869062919212519e-13
EDR018,76,D_e_normalized_abs,1.0869062919212519e-13
EDR018,76,E_prime_normalized,4.7620689134593364e-15
EDR018,76,E_parallel_fraction,2.00409835419181e-13
EDR018,76,J_parallel_fraction,1.1104411157387232e-14
EDR018,76,J_parallel_fraction_abs,1.1104411157387232e-14
EDR018,76,J_perpendicular_fraction,2.28341266388529e-15
EDR018,76,Q,5.164475236466609e-11
EDR018,76,pressure_anisotropy,1.908218153955896e-13
EDR018,76,pressure_deviatoric_fraction,1.5647037071424203e-14
EDR018,76,eigenvalue_min_max_ratio,1.6553050606396114e-15
EDR018,76,eigenvalue_mid_max_ratio,1.3021599997803143e-15
EDR018,76,electron_beta,7.391673347434385e-16
EDR018,76,thermal_current_fraction,7.198855138314883e-16
EDR018,77,D_e_normalized,1.6045426802354835e-13
EDR018,77,D_e_normalized_abs,1.6045426802354835e-13
EDR018,77,E_prime_normalized,8.756062195715519e-15
EDR018,77,E_parallel_fraction,1.1661643179116123e-13
EDR018,77,J_parallel_fraction,1.0576169642903351e-14
EDR018,77,J_parallel_fraction_abs,1.0576169642903351e-14
EDR018,77,J_perpendicular_fraction,3.3296734788079394e-15
EDR018,77,Q,4.702861116171409e-11
EDR018,77,pressure_anisotropy,3.816436307911064e-13
EDR018,77,pressure_deviatoric_fraction,1.9558796339280256e-14
EDR018,77,eigenvalue_min_max_ratio,1.398130355857533e-15
EDR018,77,eigenvalue_mid_max_ratio,1.4193678137558333e-15
EDR018,77,electron_beta,6.171642234528797e-16
EDR018,77,thermal_current_fraction,6.743033451551386e-16
EDR018,78,D_e_normalized,1.965456074435108e-13
EDR018,78,D_e_normalized_abs,1.965456074435108e-13
EDR018,78,E_prime_normalized,8.362431331427724e-15
EDR018,78,E_parallel_fraction,4.508701298011436e-14
EDR018,78,J_parallel_fraction,9.355842376414603e-15
EDR018,78,J_parallel_fraction_abs,9.355842376414603e-15
EDR018,78,J_perpendicular_fraction,3.1805704182715894e-15
EDR018,78,Q,5.164475236466609e-11
EDR018,78,pressure_anisotropy,3.8164363079125207e-13
EDR018,78,pressure_deviatoric_fraction,5.098436713780756e-14
EDR018,78,eigenvalue_min_max_ratio,2.3173606730775548e-15
EDR018,78,eigenvalue_mid_max_ratio,2.2720009565964613e-15
EDR018,78,electron_beta,7.658390178675183e-16
EDR018,78,thermal_current_fraction,7.013815611724168e-16
EDR018,79,D_e_normalized,1.5914976177945465e-13
EDR018,79,D_e_normalized_abs,1.5914976177945465e-13
EDR018,79,E_prime_normalized,6.172270744625276e-15
EDR018,79,E_parallel_fraction,6.706628350641434e-14
EDR018,79,J_parallel_fraction,2.338960594103596e-14
EDR018,79,J_parallel_fraction_abs,2.338960594103596e-14
EDR018,79,J_perpendicular_fraction,2.803935561101432e-15
EDR018,79,Q,4.132010153743088e-11
EDR018,79,pressure_anisotropy,1.9832282540301323e-13
EDR018,79,pressure_deviatoric_fraction,3.289934634175675e-14
EDR018,79,eigenvalue_min_max_ratio,1.8180709397300678e-15
EDR018,79,eigenvalue_mid_max_ratio,1.9662694622473917e-15
EDR018,79,electron_beta,8.625825412485773e-16
EDR018,79,thermal_current_fraction,5.86236656160738e-16
EDR018,80,D_e_normalized,4.263561241112393e-13
EDR018,80,D_e_normalized_abs,4.263561241112393e-13
EDR018,80,E_prime_normalized,4.058650557945316e-15
EDR018,80,E_parallel_fraction,5.454723445361998e-14
EDR018,80,J_parallel_fraction,1.444053932011819e-14
EDR018,80,J_parallel_fraction_abs,1.444053932011819e-14
EDR018,80,J_perpendicular_fraction,4.376540939113472e-15
EDR018,80,Q,5.164475236466609e-11
EDR018,80,pressure_anisotropy,3.305380423383554e-13
EDR018,80,pressure_deviatoric_fraction,2.7458670591273018e-14
EDR018,80,eigenvalue_min_max_ratio,2.1822669879137516e-15
EDR018,80,eigenvalue_mid_max_ratio,2.514676525356377e-15
EDR018,80,electron_beta,1.0468742619975321e-15
EDR018,80,thermal_current_fraction,1.0114550177327068e-15
EDR018,81,D_e_normalized,3.028628663371798e-13
EDR018,81,D_e_normalized_abs,3.028628663371798e-13
EDR018,81,E_prime_normalized,8.959747855101128e-15
EDR018,81,E_parallel_fraction,3.6633198046344565e-14
EDR018,81,J_parallel_fraction,5.684759330114498e-15
EDR018,81,J_parallel_fraction_abs,5.684759330114498e-15
EDR018,81,J_perpendicular_fraction,3.9291270476132506e-15
EDR018,81,Q,5.164475236466609e-11
EDR018,81,pressure_anisotropy,1.3221521693534215e-13
EDR018,81,pressure_deviatoric_fraction,3.232216482698804e-14
EDR018,81,eigenvalue_min_max_ratio,1.5334961482641422e-15
EDR018,81,eigenvalue_mid_max_ratio,1.5498606178795717e-15
EDR018,81,electron_beta,9.974457936441e-16
EDR018,81,thermal_current_fraction,1.0114550177327068e-15
EDR018,82,D_e_normalized,9.52289558188601e-14
EDR018,82,D_e_normalized_abs,9.52289558188601e-14
EDR018,82,E_prime_normalized,2.9865826183670694e-15
EDR018,82,E_parallel_fraction,7.495643450716838e-14
EDR018,82,J_parallel_fraction,6.101636332444306e-15
EDR018,82,J_parallel_fraction_abs,6.101636332444306e-15
EDR018,82,J_perpendicular_fraction,3.4823903712334393e-15
EDR018,82,Q,3.527145837170026e-11
EDR018,82,pressure_anisotropy,2.644304338706843e-13
EDR018,82,pressure_deviatoric_fraction,1.5485774834563062e-14
EDR018,82,eigenvalue_min_max_ratio,1.9969455787109274e-15
EDR018,82,eigenvalue_mid_max_ratio,2.0263209338870364e-15
EDR018,82,electron_beta,8.400612369107968e-16
EDR018,82,thermal_current_fraction,6.191118501521312e-16
EDR018,83,D_e_normalized,3.326490922438844e-13
EDR018,83,D_e_normalized_abs,3.326490922438844e-13
EDR018,83,E_prime_normalized,4.9156840396999594e-15
EDR018,83,E_parallel_fraction,1.002049177095905e-13
EDR018,83,J_parallel_fraction,1.6271030219851218e-14
EDR018,83,J_parallel_fraction_abs,1.6271030219851218e-14
EDR018,83,J_perpendicular_fraction,3.425118995827923e-15
EDR018,83,Q,5.164475236466609e-11
EDR018,83,pressure_anisotropy,1.908218153955896e-13
EDR018,83,pressure_deviatoric_fraction,1.7294093605258332e-14
EDR018,83,eigenvalue_min_max_ratio,1.6488487525871212e-15
EDR018,83,eigenvalue_mid_max_ratio,1.9819067299146497e-15
EDR018,83,electron_beta,8.676470815015388e-16
EDR018,83,thermal_current_fraction,8.2548246686950825e-16
EDR018,84,D_e_normalized,7.179132696659366e-13
EDR018,84,D_e_normalized_abs,7.179132696659366e-13
EDR018,84,E_prime_normalized,6.135166851097935e-15
EDR018,84,E_parallel_fraction,2.0530693410584498e-13
EDR018,84,J_parallel_fraction,5.574364612759968e-15
EDR018,84,J_parallel_fraction_abs,5.574364612759968e-15
EDR018,84,J_perpendicular_fraction,3.332026152474998e-15
EDR018,84,Q,5.164475236466609e-11
EDR018,84,pressure_anisotropy,2.644304338706843e-13
EDR018,84,pressure_deviatoric_fraction,3.216577048815479e-14
EDR018,84,eigenvalue_min_max_ratio,2.098419011219258e-15
EDR018,84,eigenvalue_mid_max_ratio,1.985717550923673e-15
EDR018,84,electron_beta,8.849328827143841e-16
EDR018,84,thermal_current_fraction,6.618840468196341e-16
EDR018,85,D_e_normalized,1.1871006821256294e-13
EDR018,85,D_e_normalized_abs,1.1871006821256294e-13
EDR018,85,E_prime_normalized,3.1570192956509683e-15
EDR018,85,E_parallel_fraction,6.706628350641434e-14
EDR018,85,J_parallel_fraction,7.45818659824524e-15
EDR018,85,J_parallel_fraction_abs,7.45818659824524e-15
EDR018,85,J_perpendicular_fraction,3.634937620881815e-15
EDR018,85,Q,3.710190305680147e-11
EDR018,85,pressure_anisotropy,2.862327230933571e-13
EDR018,85,pressure_deviatoric_fraction,2.614702247461608e-14
EDR018,85,eigenvalue_min_max_ratio,1.8699651685215894e-15
EDR018,85,eigenvalue_mid_max_ratio,1.4083310787659937e-15
EDR018,85,electron_beta,1.0208431788833063e-15
EDR018,85,thermal_current_fraction,8.190228532377461e-16
EDR018,86,D_e_normalized,1.893708231009574e-13
EDR018,86,D_e_normalized_abs,1.893708231009574e-13
EDR018,86,E_prime_normalized,2.59110403614276e-15
EDR018,86,E_parallel_fraction,5.00235573447877e-14
EDR018,86,J_parallel_fraction,3.248879425037082e-15
EDR018,86,J_parallel_fraction_abs,3.248879425037082e-15
EDR018,86,J_perpendicular_fraction,9.028419480975533e-15
EDR018,86,Q,4.438373294021419e-11
EDR018,86,pressure_anisotropy,9.54109076978039e-14
EDR018,86,pressure_deviatoric_fraction,1.608167580540741e-14
EDR018,86,eigenvalue_min_max_ratio,1.5822782195182682e-15
EDR018,86,eigenvalue_mid_max_ratio,1.436368007841284e-15
EDR018,86,electron_beta,9.557706557177264e-16
EDR018,86,thermal_current_fraction,6.763131901060727e-16
EDR018,87,D_e_normalized,1.1662853522148859e-13
EDR018,87,D_e_normalized_abs,1.1662853522148859e-13
EDR018,87,E_prime_normalized,5.3982361651690575e-15
EDR018,87,E_parallel_fraction,7.286383347679523e-14
EDR018,87,J_parallel_fraction,2.3186218063287827e-14
EDR018,87,J_parallel_fraction_abs,2.3186218063287827e-14
EDR018,87,J_perpendicular_fraction,2.667410422876573e-15
EDR018,87,Q,5.164475236466609e-11
EDR018,87,pressure_anisotropy,9.54109076978039e-14
EDR018,87,pressure_deviatoric_fraction,4.155706906327168e-14
EDR018,87,eigenvalue_min_max_ratio,1.6777564270290393e-15
EDR018,87,eigenvalue_mid_max_ratio,2.151261951252002e-15
EDR018,87,electron_beta,8.564291330341452e-16
EDR018,87,thermal_current_fraction,5.855927331825749e-16
EDR018,88,D_e_normalized,4.154852387437977e-13
EDR018,88,D_e_normalized_abs,4.154852387437977e-13
EDR018,88,E_prime_normalized,5.837374797143697e-15
EDR018,88,E_parallel_fraction,1.9188847233836544e-13
EDR018,88,J_parallel_fraction,8.286873998050196e-15
EDR018,88,J_parallel_fraction_abs,8.286873998050196e-15
EDR018,88,J_perpendicular_fraction,3.998300055860614e-15
EDR018,88,Q,3.359864632790323e-11
EDR018,88,pressure_anisotropy,3.816436307911064e-13
EDR018,88,pressure_deviatoric_fraction,2.1740503722915275e-14
EDR018,88,eigenvalue_min_max_ratio,1.4175283849961477e-15
EDR018,88,eigenvalue_mid_max_ratio,1.502032702536753e-15
EDR018,88,electron_beta,9.105835179332557e-16
EDR018,88,thermal_current_fraction,6.763131901060727e-16
EDR018,89,D_e_normalized,1.7241224192774025e-13
EDR018,89,D_e_normalized_abs,1.7241224192774025e-13
EDR018,89,E_prime_normalized,4.922561126738064e-15
EDR018,89,E_parallel_fraction,6.380617461917849e-14
EDR018,89,J_parallel_fraction,1.4237151442370047e-14
EDR018,89,J_parallel_fraction_abs,1.4237151442370047e-14
EDR018,89,J_perpendicular_fraction,3.332026152474998e-15
EDR018,89,Q,4.023998162824646e-11
EDR018,89,pressure_anisotropy,1.568391725372457e-13
EDR018,89,pressure_deviatoric_fraction,2.2352484576514565e-14
EDR018,89,eigenvalue_min_max_ratio,1.703590834309333e-15
EDR018,89,eigenvalue_mid_max_ratio,1.6924221429863923e-15
EDR018,89,electron_beta,8.52598156517556e-16
EDR018,89,thermal_current_fraction,7.198855138314883e-16
EDR018,90,D_e_normalized,8.577339861547345e-14
EDR018,90,D_e_normalized_abs,8.577339861547345e-14
EDR018,90,E_prime_normalized,4.058650557945316e-15
EDR018,90,E_parallel_fraction,7.286383347679523e-14
EDR018,90,J_parallel_fraction,6.9151878434368325e-15
EDR018,90,J_parallel_fraction_abs,6.9151878434368325e-15
EDR018,90,J_perpendicular_fraction,3.0675219863080673e-15
EDR018,90,Q,5.164475236466609e-11
EDR018,90,pressure_anisotropy,9.54109076978039e-14
EDR018,90,pressure_deviatoric_fraction,1.6828360656857072e-14
EDR018,90,eigenvalue_min_max_ratio,1.5761680956846732e-15
EDR018,90,eigenvalue_mid_max_ratio,1.6134464634390015e-15
EDR018,90,electron_beta,8.727761816814907e-16
EDR018,90,thermal_current_fraction,1.3486066903102772e-15
EDR018,91,D_e_normalized,1.6632454612196986e-13
EDR018,91,D_e_normalized_abs,1.6632454612196986e-13
EDR018,91,E_prime_normalized,3.8403781560155975e-15
EDR018,91,E_parallel_fraction,3.534787648338311e-14
EDR018,91,J_parallel_fraction,8.745678743170095e-15
EDR018,91,J_parallel_fraction_abs,8.745678743170095e-15
EDR018,91,J_perpendicular_fraction,4.846583494509081e-15
EDR018,91,Q,5.164475236466609e-11
EDR018,91,pressure_anisotropy,9.54109076978039e-14
EDR018,91,pressure_deviatoric_fraction,1.7507839281285752e-14
EDR018,91,eigenvalue_min_max_ratio,1.6553050606396114e-15
EDR018,91,eigenvalue_mid_max_ratio,1.2362882213288856e-15
EDR018,91,electron_beta,8.501006457368862e-16
EDR018,91,thermal_current_fraction,6.763131901060727e-16
EDR018,92,D_e_normalized,4.0831045440128603e-13
EDR018,92,D_e_normalized_abs,4.0831045440128603e-13
EDR018,92,E_prime_normalized,4.663823010195784e-15
EDR018,92,E_parallel_fraction,1.3350135493277726e-13
EDR018,92,J_parallel_fraction,1.3620302204963152e-14
EDR018,92,J_parallel_fraction_abs,1.3620302204963152e-14
EDR018,92,J_perpendicular_fraction,3.2348346071708274e-15
EDR018,92,Q,5.6164618460312504e-11
EDR018,92,pressure_anisotropy,1.3221521693534215e-13
EDR018,92,pressure_deviatoric_fraction,2.4241623620241812e-14
EDR018,92,eigenvalue_min_max_ratio,1.3385356555287617e-15
EDR018,92,eigenvalue_mid_max_ratio,1.5622281739388737e-15
EDR018,92,electron_beta,8.422339249910681e-16
EDR018,92,thermal_current_fraction,7.595540231256955e-16
EDR018,93,D_e_normalized,8.327098191466634e-14
EDR018,93,D_e_normalized_abs,8.327098191466634e-14
EDR018,93,E_prime_normalized,2.190160586802513e-15
EDR018,93,E_parallel_fraction,7.246127086089609e-14
EDR018,93,J_parallel_fraction,2.644042410725866e-15
EDR018,93,J_parallel_fraction_abs,2.644042410725866e-15
EDR018,93,J_perpendicular_fraction,3.4823903712334516e-15
EDR018,93,Q,3.802792453680233e-11
EDR018,93,pressure_anisotropy,1.9082181539562603e-13
EDR018,93,pressure_deviatoric_fraction,1.7315445443029565e-14
EDR018,93,eigenvalue_min_max_ratio,1.723205529185615e-15
EDR018,93,eigenvalue_mid_max_ratio,1.4112317288432094e-15
EDR018,93,electron_beta,7.744908996394662e-16
EDR018,93,thermal_current_fraction,5.503354164866577e-16
EDR018,94,D_e_normalized,1.3240738377555098e-13
EDR018,94,D_e_normalized_abs,1.3240738377555098e-13
EDR018,94,E_prime_normalized,3.6921932164050125e-15
EDR018,94,E_parallel_fraction,1.6711339819596632e-13
EDR018,94,J_parallel_fraction,9.15245449866646e-15
EDR018,94,J_parallel_fraction_abs,9.15245449866646e-15
EDR018,94,J_perpendicular_fraction,5.32796288239901e-15
EDR018,94,Q,3.527145837170026e-11
EDR018,94,pressure_anisotropy,1.9082181539562603e-13
EDR018,94,pressure_deviatoric_fraction,1.943177766384425e-14
EDR018,94,eigenvalue_min_max_ratio,1.375075456258542e-15
EDR018,94,eigenvalue_mid_max_ratio,1.8174096785510374e-15
EDR018,94,electron_beta,7.643331484185793e-16
EDR018,94,thermal_current_fraction,6.743033451551382e-16
EDR018,95,D_e_normalized,4.552726791888403e-13
EDR018,95,D_e_normalized_abs,4.552726791888403e-13
EDR018,95,E_prime_normalized,1.9172396409681126e-15
EDR018,95,E_parallel_fraction,7.286383347678993e-14
EDR018,95,J_parallel_fraction,8.542290865422029e-15
EDR018,95,J_parallel_fraction_abs,8.542290865422029e-15
EDR018,95,J_perpendicular_fraction,4.1862565504563475e-15
EDR018,95,Q,3.359864632790323e-11
EDR018,95,pressure_anisotropy,1.908218153955896e-13
EDR018,95,pressure_deviatoric_fraction,1.3467568677911936e-14
EDR018,95,eigenvalue_min_max_ratio,1.738020504808166e-15
EDR018,95,eigenvalue_mid_max_ratio,1.6928079997144086e-15
EDR018,95,electron_beta,8.676995539339818e-16
EDR018,95,thermal_current_fraction,5.850095513520174e-16
EDR018,96,D_e_normalized,3.667501626600664e-13
EDR018,96,D_e_normalized_abs,3.667501626600664e-13
EDR018,96,E_prime_normalized,1.0154380902447933e-14
EDR018,96,E_parallel_fraction,1.638429846688158e-13
EDR018,96,J_parallel_fraction,1.6474418097599627e-14
EDR018,96,J_parallel_fraction_abs,1.6474418097599627e-14
EDR018,96,J_perpendicular_fraction,4.256254898174201e-15
EDR018,96,Q,2.5667213650206788e-11
EDR018,96,pressure_anisotropy,1.9832282540301323e-13
EDR018,96,pressure_deviatoric_fraction,3.5617597544162993e-14
EDR018,96,eigenvalue_min_max_ratio,1.8163723669119495e-15
EDR018,96,eigenvalue_mid_max_ratio,2.267075274998941e-15
EDR018,96,electron_beta,1.0208431788833063e-15
EDR018,96,thermal_current_fraction,8.428791814439226e-16
EDR018,97,D_e_normalized,3.156905110706721e-13
EDR018,97,D_e_normalized_abs,3.156905110706721e-13
EDR018,97,E_prime_normalized,2.488468745161341e-15
EDR018,97,E_parallel_fraction,3.933697242208285e-14
EDR018,97,J_parallel_fraction,4.6779211882072796e-15
EDR018,97,J_parallel_fraction_abs,4.6779211882072796e-15
EDR018,97,J_perpendicular_fraction,2.3215935808222957e-15
EDR018,97,Q,2.5833282609887443e-11
EDR018,97,pressure_anisotropy,1.9832282540301323e-13
EDR018,97,pressure_deviatoric_fraction,2.0970928369891727e-14
EDR018,97,eigenvalue_min_max_ratio,1.5956977992813525e-15
EDR018,97,eigenvalue_mid_max_ratio,1.4481124042102821e-15
EDR018,97,electron_beta,8.960693365084654e-16
EDR018,97,thermal_current_fraction,1.0114550177327068e-15
EDR018,98,D_e_normalized,1.3045062440940983e-13
EDR018,98,D_e_normalized_abs,1.3045062440940983e-13
EDR018,98,E_prime_normalized,4.152489357822374e-15
EDR018,98,E_parallel_fraction,8.221537342786198e-14
EDR018,98,J_parallel_fraction,6.629499198440168e-15
EDR018,98,J_parallel_fraction_abs,6.629499198440168e-15
EDR018,98,J_perpendicular_fraction,2.5906957896179993e-15
EDR018,98,Q,3.359864632790323e-11
EDR018,98,pressure_anisotropy,1.9082181539562603e-13
EDR018,98,pressure_deviatoric_fraction,3.357049824378851e-14
EDR018,98,eigenvalue_min_max_ratio,1.7312758906535233e-15
EDR018,98,eigenvalue_mid_max_ratio,1.7092983900780904e-15
EDR018,98,electron_beta,9.105835179332557e-16
EDR018,98,thermal_current_fraction,6.571456843217358e-16
EDR018,99,D_e_normalized,6.0739985897388e-14
EDR018,99,D_e_normalized_abs,6.0739985897388e-14
EDR018,99,E_prime_normalized,6.371376252516374e-15
EDR018,99,E_parallel_fraction,8.655096241718771e-14
EDR018,99,J_parallel_fraction,4.2711454327110144e-15
EDR018,99,J_parallel_fraction_abs,4.2711454327110144e-15
EDR018,99,J_perpendicular_fraction,4.392216291898856e-15
EDR018,99,Q,3.3207947982809486e-11
EDR018,99,pressure_anisotropy,1.3221521693534215e-13
EDR018,99,pressure_deviatoric_fraction,1.7507839281285446e-14
EDR018,99,eigenvalue_min_max_ratio,1.3296850726409829e-15
EDR018,99,eigenvalue_mid_max_ratio,1.4959659316527499e-15
EDR018,99,electron_beta,7.849974901350476e-16
EDR018,99,thermal_current_fraction,8.190228532377461e-16
EDR019,0,D_e_normalized,1.9960355323394426e-12
EDR019,0,D_e_normalized_abs,1.9960355323394426e-12
EDR019,0,E_prime_normalized,4.4096093193376704e-15
EDR019,0,E_parallel_fraction,3.392072700118242e-12
EDR019,0,J_parallel_fraction,4.696719878569061e-13
EDR019,0,J_parallel_fraction_abs,4.696719878569061e-13
EDR019,0,J_perpendicular_fraction,4.754877522144718e-15
EDR019,0,Q,1.1221885912930096e-11
EDR019,0,pressure_anisotropy,1.2959160892473972e-12
EDR019,0,pressure_deviatoric_fraction,1.922411063875527e-14
EDR019,0,eigenvalue_min_max_ratio,1.567068025305025e-15
EDR019,0,eigenvalue_mid_max_ratio,1.7555668596215468e-15
EDR019,0,electron_beta,8.0498735379187705e-16
EDR019,0,thermal_current_fraction,1.6992584200339804e-15
EDR019,1,D_e_normalized,1.2678778812969112e-12
EDR019,1,D_e_normalized_abs,1.2678778812969112e-12
EDR019,1,E_prime_normalized,2.519776753907245e-15
EDR019,1,E_parallel_fraction,8.140564066184971e-13
EDR019,1,J_parallel_fraction,1.748176757022358e-13
EDR019,1,J_parallel_fraction_abs,1.748176757022358e-13
EDR019,1,J_perpendicular_fraction,5.896048127459444e-15
EDR019,1,Q,1.1199973644956736e-11
EDR019,1,pressure_anisotropy,1.512563333282912e-13
EDR019,1,pressure_deviatoric_fraction,1.5711451647561135e-14
EDR019,1,eigenvalue_min_max_ratio,1.9205119896558722e-15
EDR019,1,eigenvalue_mid_max_ratio,1.9762115294213697e-15
EDR019,1,electron_beta,1.1741876793491865e-15
EDR019,1,thermal_current_fraction,7.589562924675991e-16
EDR019,2,D_e_normalized,5.066936413299477e-13
EDR019,2,D_e_normalized_abs,5.066936413299477e-13
EDR019,2,E_prime_normalized,5.610447775376669e-15
EDR019,2,E_parallel_fraction,2.4427848410312088e-12
EDR019,2,J_parallel_fraction,2.802224507579661e-13
EDR019,2,J_parallel_fraction_abs,2.802224507579661e-13
EDR019,2,J_perpendicular_fraction,6.466633430116806e-15
EDR019,2,Q,1.1221885912930096e-11
EDR019,2,pressure_anisotropy,2.5918321784914356e-12
EDR019,2,pressure_deviatoric_fraction,1.3983262941102673e-14
EDR019,2,eigenvalue_min_max_ratio,1.585816169033456e-15
EDR019,2,eigenvalue_mid_max_ratio,1.7112289809763605e-15
EDR019,2,electron_beta,1.017529491487525e-15
EDR019,2,thermal_current_fraction,6.439366215058219e-16
EDR019,3,D_e_normalized,7.680469077951067e-13
EDR019,3,D_e_normalized_abs,7.680469077951067e-13
EDR019,3,E_prime_normalized,2.9221082163420153e-15
EDR019,3,E_parallel_fraction,1.5794787400397722e-12
EDR019,3,J_parallel_fraction,2.7490936453572084e-13
EDR019,3,J_parallel_fraction_abs,2.7490936453572084e-13
EDR019,3,J_perpendicular_fraction,6.2764383292310186e-15
EDR019,3,Q,2.2399947289662595e-11
EDR019,3,pressure_anisotropy,1.5125633332826832e-13
EDR019,3,pressure_deviatoric_fraction,6.135354459177214e-15
EDR019,3,eigenvalue_min_max_ratio,1.1571447909022358e-15
EDR019,3,eigenvalue_mid_max_ratio,1.3174743529475806e-15
EDR019,3,electron_beta,7.749221476185411e-16
EDR019,3,thermal_current_fraction,8.295175716173877e-16
EDR019,4,D_e_normalized,2.526319594329134e-13
EDR019,4,D_e_normalized_abs,2.526319594329134e-13
EDR019,4,E_prime_normalized,4.558488817493523e-15
EDR019,4,E_parallel_fraction,1.8996017534846388e-12
EDR019,4,J_parallel_fraction,5.283651745966228e-13
EDR019,4,J_parallel_fraction_abs,5.283651745966228e-13
EDR019,4,J_perpendicular_fraction,2.9350409323220443e-15
EDR019,4,Q,1.20901932663382e-11
EDR019,4,pressure_anisotropy,2.591832178498153e-12
EDR019,4,pressure_deviatoric_fraction,1.82015515622254e-14
EDR019,4,eigenvalue_min_max_ratio,1.597570756606634e-15
EDR019,4,eigenvalue_mid_max_ratio,2.3587536770060374e-15
EDR019,4,electron_beta,7.234356052317116e-16
EDR019,4,thermal_current_fraction,6.899000014774279e-16
EDR019,5,D_e_normalized,8.869998168207078e-13
EDR019,5,D_e_normalized_abs,8.869998168207078e-13
EDR019,5,E_prime_normalized,5.72733210403035e-15
EDR019,5,E_parallel_fraction,5.427726734324449e-13
EDR019,5,J_parallel_fraction,2.241779606064357e-13
EDR019,5,J_parallel_fraction_abs,2.241779606064357e-13
EDR019,5,J_perpendicular_fraction,3.994097118601566e-15
EDR019,5,Q,1.1199973644956736e-11
EDR019,5,pressure_anisotropy,9.576084062967828e-14
EDR019,5,pressure_deviatoric_fraction,4.886949965024136e-15
EDR019,5,eigenvalue_min_max_ratio,1.6304179711329728e-15
EDR019,5,eigenvalue_mid_max_ratio,1.9393542369908758e-15
EDR019,5,electron_beta,8.381668812141427e-16
EDR019,5,thermal_current_fraction,6.99416327397129e-16
EDR019,6,D_e_normalized,7.610412677202817e-13
EDR019,6,D_e_normalized_abs,7.610412677202817e-13
EDR019,6,E_prime_normalized,9.000093306333326e-15
EDR019,6,E_parallel_fraction,1.6287284344180163e-12
EDR019,6,J_parallel_fraction,7.220655566010945e-13
EDR019,6,J_parallel_fraction_abs,7.220655566010945e-13
EDR019,6,J_perpendicular_fraction,4.3744873203731425e-15
EDR019,6,Q,1.0927237932424548e-11
EDR019,6,pressure_anisotropy,2.5918321784914356e-12
EDR019,6,pressure_deviatoric_fraction,1.6489696864507597e-14
EDR019,6,eigenvalue_min_max_ratio,1.928574651503725e-15
EDR019,6,eigenvalue_mid_max_ratio,1.9423686998895945e-15
EDR019,6,electron_beta,8.867576402865159e-16
EDR019,6,thermal_current_fraction,1.2299148548253624e-15
EDR019,7,D_e_normalized,2.532038484186131e-13
EDR019,7,D_e_normalized_abs,2.532038484186131e-13
EDR019,7,E_prime_normalized,3.35970233854299e-15
EDR019,7,E_parallel_fraction,8.376736429053387e-13
EDR019,7,J_parallel_fraction,3.521591204398508e-13
EDR019,7,J_parallel_fraction_abs,3.521591204398508e-13
EDR019,7,J_perpendicular_fraction,4.834185065001014e-15
EDR019,7,Q,2.2399947289662595e-11
EDR019,7,pressure_anisotropy,2.5918321784914356e-12
EDR019,7,pressure_deviatoric_fraction,5.943651535258151e-15
EDR019,7,eigenvalue_min_max_ratio,1.5428597212029806e-15
EDR019,7,eigenvalue_mid_max_ratio,1.6809943369038325e-15
EDR019,7,electron_beta,7.606940109536966e-16
