noise_fraction,trial,method,auprc,improvement_survives
0.02,47,baseline:E_prime_magnitude,0.21792650399802174,False
0.02,47,baseline:J_magnitude,0.7232042255807007,False
0.02,47,baseline:Q,0.2693148980043343,False
0.02,47,baseline:pressure_anisotropy_abs,0.15499054018902902,False
0.02,47,nonlinear_invariant,0.5532681380079386,False
0.02,47,sparse_invariant,0.5658215619594357,False
0.02,48,baseline:D_e_abs,0.38990332328376986,False
0.02,48,baseline:D_e_normalized,0.054481107523921914,False
0.02,48,baseline:D_e_positive,0.3186783496918449,False
0.02,48,baseline:E_parallel_abs,0.23611177552794402,False
0.02,48,baseline:E_prime_magnitude,0.2197301509609101,False
0.02,48,baseline:J_magnitude,0.7184234466189975,False
0.02,48,baseline:Q,0.26790036849691534,False
0.02,48,baseline:pressure_anisotropy_abs,0.15457202038296128,False
0.02,48,nonlinear_invariant,0.5767663249715892,False
0.02,48,sparse_invariant,0.5585482402116705,False
0.02,49,baseline:D_e_abs,0.38598561901102735,False
0.02,49,baseline:D_e_normalized,0.05601689089567871,False
0.02,49,baseline:D_e_positive,0.3164634934090289,False
0.02,49,baseline:E_parallel_abs,0.24365620109403788,False
0.02,49,baseline:E_prime_magnitude,0.22270258592978842,False
0.02,49,baseline:J_magnitude,0.7177143692657286,False
0.02,49,baseline:Q,0.2921222794091403,False
0.02,49,baseline:pressure_anisotropy_abs,0.1525719496372421,False
0.02,49,nonlinear_invariant,0.5658799338319783,False
0.02,49,sparse_invariant,0.5788878440396364,False
0.05,0,baseline:D_e_abs,0.38209989511117565,False
0.05,0,baseline:D_e_normalized,0.054785376072462866,False
0.05,0,baseline:D_e_positive,0.3180198194786819,False
0.05,0,baseline:E_parallel_abs,0.2323108080007046,False
0.05,0,baseline:E_prime_magnitude,0.221138491218677,False
0.05,0,baseline:J_magnitude,0.7093489908038827,False
0.05,0,baseline:Q,0.08979992735332853,False
0.05,0,baseline:pressure_anisotropy_abs,0.1584513008405313,False
0.05,0,nonlinear_invariant,0.5186486439243689,False
0.05,0,sparse_invariant,0.34652206133068636,False
0.05,1,baseline:D_e_abs,0.38812957565718914,False
0.05,1,baseline:D_e_normalized,0.054461719560601106,False
0.05,1,baseline:D_e_positive,0.3149512582481967,False
0.05,1,baseline:E_parallel_abs,0.23237166736784332,False
0.05,1,baseline:E_prime_magnitude,0.2134454318797789,False
0.05,1,baseline:J_magnitude,0.7101801011677417,False
0.05,1,baseline:Q,0.10524063884890639,False
0.05,1,baseline:pressure_anisotropy_abs,0.15055764082042752,False
0.05,1,nonlinear_invariant,0.5380197528429049,False
0.05,1,sparse_invariant,0.32317736507276623,False
0.05,2,baseline:D_e_abs,0.38087550527440756,False
0.05,2,baseline:D_e_normalized,0.049795064465452475,False
0.05,2,baseline:D_e_positive,0.30668577328091323,False
0.05,2,baseline:E_parallel_abs,0.21807327036420354,False
0.05,2,baseline:E_prime_magnitude,0.21918411230000712,False
0.05,2,baseline:J_magnitude,0.7076464658091149,False
0.05,2,baseline:Q,0.11366882179301396,False
0.05,2,baseline:pressure_anisotropy_abs,0.15752798878457866,False
0.05,2,nonlinear_invariant,0.5437496603117047,False
0.05,2,sparse_invariant,0.3379714706683339,False
0.05,3,baseline:D_e_abs,0.38336252114488995,False
0.05,3,baseline:D_e_normalized,0.06167259055096038,False
0.05,3,baseline:D_e_positive,0.3127354257033058,False
0.05,3,baseline:E_parallel_abs,0.2416947043926241,False
0.05,3,baseline:E_prime_magnitude,0.21803700664869938,False
0.05,3,baseline:J_magnitude,0.7044612712180207,False
0.05,3,baseline:Q,0.08752971544349504,False
0.05,3,baseline:pressure_anisotropy_abs,0.1511179687476061,False
0.05,3,nonlinear_invariant,0.5274389457604732,False
0.05,3,sparse_invariant,0.3481239393852806,False
0.05,4,baseline:D_e_abs,0.384623526047597,False
0.05,4,baseline:D_e_normalized,0.052109083633214426,False
0.05,4,baseline:D_e_positive,0.31053375122605087,False
0.05,4,baseline:E_parallel_abs,0.22862381227001202,False
0.05,4,baseline:E_prime_magnitude,0.22232684605691702,False
0.05,4,baseline:J_magnitude,0.7231303258598114,False
0.05,4,baseline:Q,0.10227985587007261,False
0.05,4,baseline:pressure_anisotropy_abs,0.14746713469918532,False
0.05,4,nonlinear_invariant,0.5357876379083385,False
0.05,4,sparse_invariant,0.36487535049702235,False
0.05,5,baseline:D_e_abs,0.3823629516253379,False
0.05,5,baseline:D_e_normalized,0.05766586472614323,False
0.05,5,baseline:D_e_positive,0.3150793380816603,False
0.05,5,baseline:E_parallel_abs,0.22917022685886634,False
0.05,5,baseline:E_prime_magnitude,0.21841432328177005,False
0.05,5,baseline:J_magnitude,0.7086789194818625,False
0.05,5,baseline:Q,0.10359765539367362,False
0.05,5,baseline:pressure_anisotropy_abs,0.1578104244214785,False
0.05,5,nonlinear_invariant,0.5259605791924197,False
0.05,5,sparse_invariant,0.340808619319287,False
0.05,6,baseline:D_e_abs,0.39309591823860596,False
0.05,6,baseline:D_e_normalized,0.057467003555729,False
0.05,6,baseline:D_e_positive,0.31800465496040514,False
0.05,6,baseline:E_parallel_abs,0.23697258703651458,False
0.05,6,baseline:E_prime_magnitude,0.21882508962023892,False
0.05,6,baseline:J_magnitude,0.7132056457293081,False
0.05,6,baseline:Q,0.09785810966888651,False
0.05,6,baseline:pressure_anisotropy_abs,0.15045014608083196,False
0.05,6,nonlinear_invariant,0.5556302113976294,False
0.05,6,sparse_invariant,0.3347675873585354,False
0.05,7,baseline:D_e_abs,0.4008906337008668,False
0.05,7,baseline:D_e_normalized,0.0588219992986489,False
0.05,7,baseline:D_e_positive,0.32486257980576144,False
0.05,7,baseline:E_parallel_abs,0.2597410239168179,False
0.05,7,baseline:E_prime_magnitude,0.2249302283893592,False
0.05,7,baseline:J_magnitude,0.7109037190274704,False
0.05,7,baseline:Q,0.091859686555283,False
0.05,7,baseline:pressure_anisotropy_abs,0.1509513642269537,False
0.05,7,nonlinear_invariant,0.5403661531703056,False
0.05,7,sparse_invariant,0.3263766432712857,False
0.05,8,baseline:D_e_abs,0.3872458376587502,False
0.05,8,baseline:D_e_normalized,0.052191801935990455,False
0.05,8,baseline:D_e_positive,0.3031923478895589,False
0.05,8,baseline:E_parallel_abs,0.23333147146174882,False
0.05,8,baseline:E_prime_magnitude,0.21847044651325156,False
0.05,8,baseline:J_magnitude,0.7074874003094046,False
0.05,8,baseline:Q,0.08674644701763484,False
0.05,8,baseline:pressure_anisotropy_abs,0.16571651936470122,False
0.05,8,nonlinear_invariant,0.5097317544726544,False
0.05,8,sparse_invariant,0.312011217688426,False
0.05,9,baseline:D_e_abs,0.38076785254606316,False
0.05,9,baseline:D_e_normalized,0.06005120535535299,False
0.05,9,baseline:D_e_positive,0.311677091836949,False
0.05,9,baseline:E_parallel_abs,0.21944081584820274,False
0.05,9,baseline:E_prime_magnitude,0.22058904987097805,False
0.05,9,baseline:J_magnitude,0.7123328689811571,False
0.05,9,baseline:Q,0.09758167606896029,False
0.05,9,baseline:pressure_anisotropy_abs,0.17051203549070545,False
0.05,9,nonlinear_invariant,0.5308306932831443,False
0.05,9,sparse_invariant,0.34584438558517383,False
0.05,10,baseline:D_e_abs,0.38610734379830075,False
0.05,10,baseline:D_e_normalized,0.05254790759026621,False
0.05,10,baseline:D_e_positive,0.31838435085492367,False
0.05,10,baseline:E_parallel_abs,0.24462217048712345,False
0.05,10,baseline:E_prime_magnitude,0.22222857990455483,False
0.05,10,baseline:J_magnitude,0.7030168974729215,False
0.05,10,baseline:Q,0.11314927987740775,False
0.05,10,baseline:pressure_anisotropy_abs,0.15008549430373594,False
0.05,10,nonlinear_invariant,0.5421980312153959,False
0.05,10,sparse_invariant,0.3576188801350188,False
0.05,11,baseline:D_e_abs,0.3822612801283649,False
0.05,11,baseline:D_e_normalized,0.05266881210551282,False
0.05,11,baseline:D_e_positive,0.3146053583003718,False
0.05,11,baseline:E_parallel_abs,0.21916612300618463,False
0.05,11,baseline:E_prime_magnitude,0.21935927247742235,False
0.05,11,baseline:J_magnitude,0.7192133567672339,False
0.05,11,baseline:Q,0.08085163961104426,False
0.05,11,baseline:pressure_anisotropy_abs,0.15072674120966847,False
0.05,11,nonlinear_invariant,0.5324053499927489,False
0.05,11,sparse_invariant,0.3264548052032972,False
0.05,12,baseline:D_e_abs,0.3950688440138012,False
0.05,12,baseline:D_e_normalized,0.0563077222195783,False
0.05,12,baseline:D_e_positive,0.31685075845555866,False
0.05,12,baseline:E_parallel_abs,0.23154210227484365,False
0.05,12,baseline:E_prime_magnitude,0.2177689261467082,False
0.05,12,baseline:J_magnitude,0.7040109004382082,False
0.05,12,baseline:Q,0.08831673653203366,False
0.05,12,baseline:pressure_anisotropy_abs,0.1476682215320311,False
0.05,12,nonlinear_invariant,0.54654935306474,False
0.05,12,sparse_invariant,0.3247130576815509,False
0.05,13,baseline:D_e_abs,0.39531496326917687,False
0.05,13,baseline:D_e_normalized,0.05612231325163628,False
0.05,13,baseline:D_e_positive,0.3164062658871296,False
0.05,13,baseline:E_parallel_abs,0.23060525654029582,False
0.05,13,baseline:E_prime_magnitude,0.2124648168057495,False
0.05,13,baseline:J_magnitude,0.7053904709912601,False
0.05,13,baseline:Q,0.07976749318226699,False
0.05,13,baseline:pressure_anisotropy_abs,0.15636377484936934,False
0.05,13,nonlinear_invariant,0.5495621759213586,False
0.05,13,sparse_invariant,0.3218147344768123,False
0.05,14,baseline:D_e_abs,0.4043345292923218,False
0.05,14,baseline:D_e_normalized,0.057611509489911374,False
0.05,14,baseline:D_e_positive,0.3256505744141924,False
0.05,14,baseline:E_parallel_abs,0.23007610377057983,False
0.05,14,baseline:E_prime_magnitude,0.2209960613724413,False
0.05,14,baseline:J_magnitude,0.7157830110466143,False
0.05,14,baseline:Q,0.08638816043754317,False
0.05,14,baseline:pressure_anisotropy_abs,0.14784683266310616,False
0.05,14,nonlinear_invariant,0.552691544130936,False
0.05,14,sparse_invariant,0.3371715977251509,False
0.05,15,baseline:D_e_abs,0.37814734783840365,False
0.05,15,baseline:D_e_normalized,0.053075437103032745,False
0.05,15,baseline:D_e_positive,0.3073568997912622,False
0.05,15,baseline:E_parallel_abs,0.24444944921353332,False
0.05,15,baseline:E_prime_magnitude,0.22694498081449876,False
0.05,15,baseline:J_magnitude,0.7096988522259444,False
0.05,15,baseline:Q,0.08590100162999405,False
0.05,15,baseline:pressure_anisotropy_abs,0.14532229992360865,False
0.05,15,nonlinear_invariant,0.537585553367452,False
0.05,15,sparse_invariant,0.33401134090900997,False
0.05,16,baseline:D_e_abs,0.38995035062763383,False
0.05,16,baseline:D_e_normalized,0.050225710097512116,False
0.05,16,baseline:D_e_positive,0.3183103826776561,False
0.05,16,baseline:E_parallel_abs,0.24345856140430802,False
0.05,16,baseline:E_prime_magnitude,0.21858885773485648,False
0.05,16,baseline:J_magnitude,0.708497103884418,False
0.05,16,baseline:Q,0.10998948674386205,False
0.05,16,baseline:pressure_anisotropy_abs,0.1538749768539156,False
0.05,16,nonlinear_invariant,0.5328469251355973,False
0.05,16,sparse_invariant,0.36160335078291433,False
0.05,17,baseline:D_e_abs,0.3898228630871062,False
0.05,17,baseline:D_e_normalized,0.05516479092102852,False
0.05,17,baseline:D_e_positive,0.31287074569006423,False
0.05,17,baseline:E_parallel_abs,0.22326139008146106,False
0.05,17,baseline:E_prime_magnitude,0.21808121958939763,False
0.05,17,baseline:J_magnitude,0.7193606778972912,False
0.05,17,baseline:Q,0.10917873956673028,False
0.05,17,baseline:pressure_anisotropy_abs,0.1448921239867734,False
0.05,17,nonlinear_invariant,0.5117943671187212,False
0.05,17,sparse_invariant,0.32688363531361436,False
0.05,18,baseline:D_e_abs,0.3910548288717313,False
0.05,18,baseline:D_e_normalized,0.0586247523646505,False
0.05,18,baseline:D_e_positive,0.31830232995535174,False
0.05,18,baseline:E_parallel_abs,0.23181500076124772,False
0.05,18,baseline:E_prime_magnitude,0.23055982531478791,False
0.05,18,baseline:J_magnitude,0.7142705227524213,False
0.05,18,baseline:Q,0.09422950073917892,False
0.05,18,baseline:pressure_anisotropy_abs,0.14540258311363324,False
0.05,18,nonlinear_invariant,0.5600473915634215,False
0.05,18,sparse_invariant,0.3156635602073807,False
0.05,19,baseline:D_e_abs,0.39476820994995987,False
0.05,19,baseline:D_e_normalized,0.05991590505514504,False
0.05,19,baseline:D_e_positive,0.32831174455821305,False
0.05,19,baseline:E_parallel_abs,0.222692245241867,False
0.05,19,baseline:E_prime_magnitude,0.21207744493721695,False
0.05,19,baseline:J_magnitude,0.7197394646935847,False
0.05,19,baseline:Q,0.08296333816996962,False
0.05,19,baseline:pressure_anisotropy_abs,0.1500907222847608,False
0.05,19,nonlinear_invariant,0.5174290485679985,False
0.05,19,sparse_invariant,0.32403717474169025,False
0.05,20,baseline:D_e_abs,0.38374169999976665,False
0.05,20,baseline:D_e_normalized,0.057225555057019824,False
0.05,20,baseline:D_e_positive,0.3113514977169132,False
0.05,20,baseline:E_parallel_abs,0.24314512801696572,False
0.05,20,baseline:E_prime_magnitude,0.2183423125198809,False
0.05,20,baseline:J_magnitude,0.7079983855551893,False
0.05,20,baseline:Q,0.10058331922280395,False
0.05,20,baseline:pressure_anisotropy_abs,0.15052039476330173,False
0.05,20,nonlinear_invariant,0.5237018936661931,False
0.05,20,sparse_invariant,0.32383313066038966,False
0.05,21,baseline:D_e_abs,0.3746136513298269,False
0.05,21,baseline:D_e_normalized,0.05841303323400049,False
0.05,21,baseline:D_e_positive,0.3067543250703329,False
0.05,21,baseline:E_parallel_abs,0.24105417524337625,False
0.05,21,baseline:E_prime_magnitude,0.22097717971130085,False
0.05,21,baseline:J_magnitude,0.7080529737911583,False
0.05,21,baseline:Q,0.1039634285016292,False
0.05,21,baseline:pressure_anisotropy_abs,0.14894844022492973,False
0.05,21,nonlinear_invariant,0.5372757221111993,False
0.05,21,sparse_invariant,0.33192334308632254,False
0.05,22,baseline:D_e_abs,0.37355239755371666,False
0.05,22,baseline:D_e_normalized,0.058431014265536374,False
0.05,22,baseline:D_e_positive,0.3106338133833196,False
0.05,22,baseline:E_parallel_abs,0.22219723107698275,False
0.05,22,baseline:E_prime_magnitude,0.21822339594899579,False
0.05,22,baseline:J_magnitude,0.7065668238628794,False
0.05,22,baseline:Q,0.11082054402706148,False
0.05,22,baseline:pressure_anisotropy_abs,0.14797980491270504,False
0.05,22,nonlinear_invariant,0.5534137345183174,False
0.05,22,sparse_invariant,0.3391374345708513,False
0.05,23,baseline:D_e_abs,0.39309627704917754,False
0.05,23,baseline:D_e_normalized,0.053672396279223315,False
0.05,23,baseline:D_e_positive,0.3222879876105797,False
0.05,23,baseline:E_parallel_abs,0.22884017474092844,False
0.05,23,baseline:E_prime_magnitude,0.2206503461696605,False
0.05,23,baseline:J_magnitude,0.7142026041775035,False
0.05,23,baseline:Q,0.08346587555996936,False
0.05,23,baseline:pressure_anisotropy_abs,0.15652697586970277,False
0.05,23,nonlinear_invariant,0.5541243548594036,False
0.05,23,sparse_invariant,0.3203693562595647,False
0.05,24,baseline:D_e_abs,0.3987170543820538,False
0.05,24,baseline:D_e_normalized,0.050666429996772476,False
0.05,24,baseline:D_e_positive,0.3208840685738601,False
0.05,24,baseline:E_parallel_abs,0.23825188367800498,False
0.05,24,baseline:E_prime_magnitude,0.22157281943712567,False
0.05,24,baseline:J_magnitude,0.7171004055016418,False
0.05,24,baseline:Q,0.08854383873469562,False
0.05,24,baseline:pressure_anisotropy_abs,0.15976811436752095,False
0.05,24,nonlinear_invariant,0.5335073032420449,False
0.05,24,sparse_invariant,0.32236551014396786,False
0.05,25,baseline:D_e_abs,0.37439652234067994,False
0.05,25,baseline:D_e_normalized,0.052535995776746586,False
0.05,25,baseline:D_e_positive,0.31066665714236624,False
0.05,25,baseline:E_parallel_abs,0.21968935832231154,False
0.05,25,baseline:E_prime_magnitude,0.2124903284442419,False
0.05,25,baseline:J_magnitude,0.7121554164967367,False
0.05,25,baseline:Q,0.12032644982593922,False
0.05,25,baseline:pressure_anisotropy_abs,0.1380918603354484,False
0.05,25,nonlinear_invariant,0.5313090110743028,False
0.05,25,sparse_invariant,0.3373177364229089,False
0.05,26,baseline:D_e_abs,0.3843303409891263,False
0.05,26,baseline:D_e_normalized,0.05401859488838636,False
0.05,26,baseline:D_e_positive,0.3138763917288143,False
0.05,26,baseline:E_parallel_abs,0.22974170731842639,False
0.05,26,baseline:E_prime_magnitude,0.21287361937907442,False
0.05,26,baseline:J_magnitude,0.7192520429004512,False
0.05,26,baseline:Q,0.10292531867664963,False
0.05,26,baseline:pressure_anisotropy_abs,0.15049613540520482,False
0.05,26,nonlinear_invariant,0.5526525047337626,False
0.05,26,sparse_invariant,0.31869563804378886,False
0.05,27,baseline:D_e_abs,0.3874002694993686,False
0.05,27,baseline:D_e_normalized,0.05061764385594995,False
0.05,27,baseline:D_e_positive,0.3210509281127679,False
0.05,27,baseline:E_parallel_abs,0.24598446190741188,False
0.05,27,baseline:E_prime_magnitude,0.21680113519230373,False
0.05,27,baseline:J_magnitude,0.7080325815681224,False
0.05,27,baseline:Q,0.1084468563770889,False
0.05,27,baseline:pressure_anisotropy_abs,0.15572472750623104,False
0.05,27,nonlinear_invariant,0.5525326477305905,False
0.05,27,sparse_invariant,0.35377975167261616,False
0.05,28,baseline:D_e_abs,0.3816694102988154,False
0.05,28,baseline:D_e_normalized,0.05588623972923104,False
0.05,28,baseline:D_e_positive,0.30404704138065886,False
0.05,28,baseline:E_parallel_abs,0.22319296718922202,False
0.05,28,baseline:E_prime_magnitude,0.21904470472309345,False
0.05,28,baseline:J_magnitude,0.720448044859466,False
0.05,28,baseline:Q,0.08163946114828223,False
0.05,28,baseline:pressure_anisotropy_abs,0.14363251818158512,False
0.05,28,nonlinear_invariant,0.5105230445528931,False
0.05,28,sparse_invariant,0.3245733055288584,False
0.05,29,baseline:D_e_abs,0.39222323856527247,False
0.05,29,baseline:D_e_normalized,0.055756926059444295,False
0.05,29,baseline:D_e_positive,0.317593396652589,False
0.05,29,baseline:E_parallel_abs,0.23316491986486035,False
0.05,29,baseline:E_prime_magnitude,0.22163400378384493,False
0.05,29,baseline:J_magnitude,0.7195524436090522,False
0.05,29,baseline:Q,0.09660628527879993,False
0.05,29,baseline:pressure_anisotropy_abs,0.15720013405609387,False
0.05,29,nonlinear_invariant,0.557191671424817,False
0.05,29,sparse_invariant,0.3407116642978787,False
0.05,30,baseline:D_e_abs,0.3896029019798906,False
0.05,30,baseline:D_e_normalized,0.05843160331091162,False
0.05,30,baseline:D_e_positive,0.3238045074432296,False
0.05,30,baseline:E_parallel_abs,0.23283552281979325,False
0.05,30,baseline:E_prime_magnitude,0.2134565591251256,False
0.05,30,baseline:J_magnitude,0.7106948476091053,False
0.05,30,baseline:Q,0.09775437528888142,False
0.05,30,baseline:pressure_anisotropy_abs,0.1457530658571288,False
0.05,30,nonlinear_invariant,0.53166647676313,False
0.05,30,sparse_invariant,0.31641074117038553,False
0.05,31,baseline:D_e_abs,0.38410546776265714,False
0.05,31,baseline:D_e_normalized,0.05779784915173819,False
0.05,31,baseline:D_e_positive,0.31142096692188215,False
0.05,31,baseline:E_parallel_abs,0.23931795910247033,False
0.05,31,baseline:E_prime_magnitude,0.21330522556752474,False
0.05,31,baseline:J_magnitude,0.707114658260317,False
0.05,31,baseline:Q,0.09101484258583242,False
0.05,31,baseline:pressure_anisotropy_abs,0.14228119103883047,False
0.05,31,nonlinear_invariant,0.5420134782856668,False
0.05,31,sparse_invariant,0.3377888561198257,False
0.05,32,baseline:D_e_abs,0.39117554035320573,False
0.05,32,baseline:D_e_normalized,0.05192307950521332,False
0.05,32,baseline:D_e_positive,0.32778206623346,False
0.05,32,baseline:E_parallel_abs,0.2431926702391476,False
0.05,32,baseline:E_prime_magnitude,0.21601831743842326,False
0.05,32,baseline:J_magnitude,0.7070740228748146,False
0.05,32,baseline:Q,0.09404935369828026,False
0.05,32,baseline:pressure_anisotropy_abs,0.14544461299689537,False
0.05,32,nonlinear_invariant,0.5420096228176638,False
0.05,32,sparse_invariant,0.31987003518845836,False
0.05,33,baseline:D_e_abs,0.39191082395193777,False
0.05,33,baseline:D_e_normalized,0.05145344667093796,False
0.05,33,baseline:D_e_positive,0.32269546937203647,False
0.05,33,baseline:E_parallel_abs,0.23310385691329893,False
0.05,33,baseline:E_prime_magnitude,0.2183650627659851,False
0.05,33,baseline:J_magnitude,0.7137961353914722,False
0.05,33,baseline:Q,0.092666393624058,False
0.05,33,baseline:pressure_anisotropy_abs,0.15273787410783093,False
0.05,33,nonlinear_invariant,0.5421741837115814,False
0.05,33,sparse_invariant,0.349215364025286,False
0.05,34,baseline:D_e_abs,0.39047588845300824,False
0.05,34,baseline:D_e_normalized,0.053569734180750866,False
0.05,34,baseline:D_e_positive,0.317444095727192,False
0.05,34,baseline:E_parallel_abs,0.2318325127583621,False
0.05,34,baseline:E_prime_magnitude,0.2179601717766675,False
0.05,34,baseline:J_magnitude,0.7173256852725101,False
0.05,34,baseline:Q,0.0830322367355086,False
0.05,34,baseline:pressure_anisotropy_abs,0.1433953714144115,False
0.05,34,nonlinear_invariant,0.5469081881835469,False
0.05,34,sparse_invariant,0.30899324408401346,False
0.05,35,baseline:D_e_abs,0.386693236563281,False
0.05,35,baseline:D_e_normalized,0.05434955318052254,False
0.05,35,baseline:D_e_positive,0.3050298705048203,False
0.05,35,baseline:E_parallel_abs,0.24283683922363286,False
0.05,35,baseline:E_prime_magnitude,0.2191329484804875,False
0.05,35,baseline:J_magnitude,0.7130509882910858,False
0.05,35,baseline:Q,0.09065774741774517,False
0.05,35,baseline:pressure_anisotropy_abs,0.1512062156883084,False
0.05,35,nonlinear_invariant,0.5377709509470217,False
0.05,35,sparse_invariant,0.3293073378952466,False
0.05,36,baseline:D_e_abs,0.39003617605287855,False
0.05,36,baseline:D_e_normalized,0.053990528810705096,False
0.05,36,baseline:D_e_positive,0.31716309264575265,False
0.05,36,baseline:E_parallel_abs,0.23052233136790376,False
0.05,36,baseline:E_prime_magnitude,0.22152836187359395,False
0.05,36,baseline:J_magnitude,0.7041750141991461,False
0.05,36,baseline:Q,0.08715603659427364,False
0.05,36,baseline:pressure_anisotropy_abs,0.15540873142563424,False
0.05,36,nonlinear_invariant,0.5196310420303746,False
0.05,36,sparse_invariant,0.32689003589270615,False
0.05,37,baseline:D_e_abs,0.38320075054707475,False
0.05,37,baseline:D_e_normalized,0.051358597676371444,False
0.05,37,baseline:D_e_positive,0.3039956416365444,False
0.05,37,baseline:E_parallel_abs,0.23181540741488338,False
0.05,37,baseline:E_prime_magnitude,0.21328741682372906,False
0.05,37,baseline:J_magnitude,0.7274822587694482,False
0.05,37,baseline:Q,0.1059453300368428,False
0.05,37,baseline:pressure_anisotropy_abs,0.14925235598778772,False
0.05,37,nonlinear_invariant,0.5413306019126327,False
0.05,37,sparse_invariant,0.35829565192046237,False
0.05,38,baseline:D_e_abs,0.3879580246949177,False
0.05,38,baseline:D_e_normalized,0.06024370893647923,False
0.05,38,baseline:D_e_positive,0.3115226035907674,False
0.05,38,baseline:E_parallel_abs,0.24294412578921679,False
0.05,38,baseline:E_prime_magnitude,0.2214183180152911,False
0.05,38,baseline:J_magnitude,0.7160251691791327,False
0.05,38,baseline:Q,0.08540759197352042,False
0.05,38,baseline:pressure_anisotropy_abs,0.14598907045575035,False
0.05,38,nonlinear_invariant,0.5271251757789729,False
0.05,38,sparse_invariant,0.3288097401272876,False
0.05,39,baseline:D_e_abs,0.38269181930161494,False
0.05,39,baseline:D_e_normalized,0.0612668442380927,False
0.05,39,baseline:D_e_positive,0.31370946787979664,False
0.05,39,baseline:E_parallel_abs,0.24433273886965404,False
0.05,39,baseline:E_prime_magnitude,0.22129568927594281,False
0.05,39,baseline:J_magnitude,0.7056035298293729,False
0.05,39,baseline:Q,0.09499040904091242,False
0.05,39,baseline:pressure_anisotropy_abs,0.15430000127760682,False
0.05,39,nonlinear_invariant,0.5404160754307411,False
0.05,39,sparse_invariant,0.3318440740140412,False
0.05,40,baseline:D_e_abs,0.39191098989650763,False
0.05,40,baseline:D_e_normalized,0.05483498343510348,False
0.05,40,baseline:D_e_positive,0.316281048303548,False
0.05,40,baseline:E_parallel_abs,0.23404365571822358,False
0.05,40,baseline:E_prime_magnitude,0.21232190728942335,False
0.05,40,baseline:J_magnitude,0.7180116597087877,False
0.05,40,baseline:Q,0.07582025059492505,False
0.05,40,baseline:pressure_anisotropy_abs,0.14264153468985033,False
0.05,40,nonlinear_invariant,0.5461274914156448,False
0.05,40,sparse_invariant,0.3157636385004868,False
0.05,41,baseline:D_e_abs,0.3799674767463935,False
0.05,41,baseline:D_e_normalized,0.05437451361773097,False
0.05,41,baseline:D_e_positive,0.3165228748434872,False
0.05,41,baseline:E_parallel_abs,0.2452404881141098,False
0.05,41,baseline:E_prime_magnitude,0.21656894855564301,False
0.05,41,baseline:J_magnitude,0.7234747625456883,False
0.05,41,baseline:Q,0.08666513215641604,False
0.05,41,baseline:pressure_anisotropy_abs,0.15528563521592478,False
0.05,41,nonlinear_invariant,0.5244966314116676,False
0.05,41,sparse_invariant,0.33135675248013513,False
0.05,42,baseline:D_e_abs,0.3810484817227937,False
0.05,42,baseline:D_e_normalized,0.05584050960512089,False
0.05,42,baseline:D_e_positive,0.310806336006807,False
0.05,42,baseline:E_parallel_abs,0.23948697124406607,False
0.05,42,baseline:E_prime_magnitude,0.21309292060830873,False
0.05,42,baseline:J_magnitude,0.7178183017351635,False
0.05,42,baseline:Q,0.09497143629582544,False
0.05,42,baseline:pressure_anisotropy_abs,0.15538872502485698,False
0.05,42,nonlinear_invariant,0.5339503231255592,False
0.05,42,sparse_invariant,0.34183002728212736,False
0.05,43,baseline:D_e_abs,0.39235744297628306,False
0.05,43,baseline:D_e_normalized,0.05698003838398267,False
0.05,43,baseline:D_e_positive,0.31992697883694526,False
0.05,43,baseline:E_parallel_abs,0.23713924792923372,False
0.05,43,baseline:E_prime_magnitude,0.21514311015279405,False
0.05,43,baseline:J_magnitude,0.7133484260751661,False
0.05,43,baseline:Q,0.09794555258363974,False
0.05,43,baseline:pressure_anisotropy_abs,0.14922015534858676,False
0.05,43,nonlinear_invariant,0.5223984323652867,False
0.05,43,sparse_invariant,0.36981392358821924,False
0.05,44,baseline:D_e_abs,0.3936770474412978,False
0.05,44,baseline:D_e_normalized,0.05102055678009327,False
0.05,44,baseline:D_e_positive,0.32111103323245743,False
0.05,44,baseline:E_parallel_abs,0.22595788628968094,False
0.05,44,baseline:E_prime_magnitude,0.21283662612861906,False
0.05,44,baseline:J_magnitude,0.7137092008560177,False
0.05,44,baseline:Q,0.08692729835938272,False
0.05,44,baseline:pressure_anisotropy_abs,0.15254972285484272,False
0.05,44,nonlinear_invariant,0.5239465026660739,False
0.05,44,sparse_invariant,0.32744017476046955,False
0.05,45,baseline:D_e_abs,0.3949072161768847,False
0.05,45,baseline:D_e_normalized,0.0551839732831377,False
0.05,45,baseline:D_e_positive,0.3142578955159622,False
0.05,45,baseline:E_parallel_abs,0.2256411890931428,False
0.05,45,baseline:E_prime_magnitude,0.2192970510760347,False
0.05,45,baseline:J_magnitude,0.7062885778677824,False
0.05,45,baseline:Q,0.10025053951926045,False
0.05,45,baseline:pressure_anisotropy_abs,0.14701803179630082,False
0.05,45,nonlinear_invariant,0.5540004999322847,False
0.05,45,sparse_invariant,0.330179159616427,False
0.05,46,baseline:D_e_abs,0.3886566922187776,False
0.05,46,baseline:D_e_normalized,0.055914355265108406,False
0.05,46,baseline:D_e_positive,0.3073450537948516,False
0.05,46,baseline:E_parallel_abs,0.22344325504806664,False
0.05,46,baseline:E_prime_magnitude,0.218243411824103,False
0.05,46,baseline:J_magnitude,0.7180660320739077,False
0.05,46,baseline:Q,0.099566723022597,False
